	SRR925703	SRR925714	SRR925716	SRR925726	SRR934637	SRR925697	SRR934636	SRR925689	SRR925690	SRR925691	SRR925692	SRR925702	SRR925707	SRR925708	SRR925709	SRR925710	SRR925713	SRR925715	SRR925717	SRR934638	SRR934639	SRR925706	SRR925693	SRR925694	SRR925695	SRR925696	SRR925698	SRR925699	SRR925700	SRR925701	SRR925704	SRR925705	SRR925711	SRR925718	SRR925723	SRR925724	SRR925725	SRR925727	SRR925729	SRR925735	SRR925736	SRR925740	SRR925741	SRR925742	SRR934631	SRR934632	SRR934633	SRR934640	SRR934641	SRR934642	SRR934643	SRR934644	SRR934645
ENST00000399121_ir3_DTNA-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000544290_ir2_SLCO1A2-017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000561723_ir1_UBE2Q2-008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.5	0.0	0.0	0.0	0.0	1200.0	0.0	0.0	0.0
ENST00000252444_ir1_LDLR-004	1035.02	0.0	0.0	0.0	0.0	1126.93	0.0	0.0	0.0	0.0	0.0	787.67	8965.67	3551.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10811.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4205.19	3607.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1980.38	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000505373_ir2_MAPKBP1-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	372.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000489652_ir1_PARP9-006	5.74	4.31	12.91	8.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.16	0.0	10.53	0.0	31.13	0.0	0.0	0.0	11.63	0.0	87.71	82.09	0.0	9.97	12.17	0.0	0.0	0.0	0.0	26.27	0.0	233.59	11.5	3.7	23.77	0.0	0.0	0.0	32.94	8.32	0.0	27.35	0.0	0.0	0.0	0.0	34.33	0.0	0.0	0.0	0.0	0.0
ENST00000434447_ir1_RP11-46A10.2-002	0.0	0.0	0.0	0.0	0.0	0.0	15.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000513613_ir1_SNX24-007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.91	0.0	0.0	0.0	0.0	0.0	0.0	6.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000409544_ir1_ZNF638-002	0.0	75.43	7.78	20.4	0.0	0.0	0.0	11.47	6.73	15.57	3.37	0.0	9.93	0.0	0.0	30.14	41.19	5.16	31.38	0.0	0.0	59.58	123.76	0.0	17.32	33.58	12.56	0.0	0.0	0.0	89.44	11.38	8.65	5.32	43.93	11.22	64.49	143.8	0.0	0.0	18.16	0.0	41.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.11	0.0	3.56
ENST00000447374_ir1_RGSL1-013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000469131_ir1_ARHGAP26-004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000388807_ir1_ATXN7L1-201	0.0	0.0	52.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.55	29.13	0.0	18.57	0.0	41.97	0.0	0.0	0.0	0.73	25.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.47	0.0	35.96	65.46	0.0	0.0	4.43	0.0	0.0	16.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000620517_ir1_DHX57-002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000517298_ir1_CA13-003	0.0	3.38	0.0	10.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	5.35	5.33	3.84	0.0	0.0	9.39	14.95	20.04	9.25	0.0	9.54	0.0	0.88	0.0	0.0	5.75	0.95	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	12.32	2.96	1.69	0.0	8.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.75	0.0	0.89
ENST00000585639_ir2_LINC00907-007	2.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000437932_ir1_PDLIM5-203	14.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.17	6.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000295951_ir2_SLMAP-001	198.33	393.55	0.0	737.72	0.0	343.01	0.0	0.0	0.0	0.0	0.0	179.04	580.54	244.02	356.7	552.41	1748.83	517.92	0.0	0.0	0.0	399.71	0.0	0.0	385.34	669.09	409.36	0.0	0.0	0.0	877.43	149.94	124.15	531.46	295.43	284.41	0.0	0.0	0.0	390.59	0.0	0.0	1417.03	243.44	0.0	0.0	0.0	566.63	0.0	0.0	0.0	0.0	0.0
ENST00000373719_ir2_OGT-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2945.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000534064_ir1_INTS4-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.13	714.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1362.91	0.0	357.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	512.2	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000614030_ir2_RP11-286O1.1-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000440623_ir1_SSFA2-006	141.57	130.89	21.07	109.38	0.0	0.0	0.0	0.0	54.59	63.65	14.94	0.0	22.6	112.69	48.09	0.0	0.0	66.62	0.0	0.0	0.0	0.0	0.0	6.72	0.0	0.0	66.2	8.27	13.58	17.31	0.0	0.0	203.05	0.0	115.49	34.14	0.0	0.0	0.0	0.0	0.0	0.0	75.89	974.71	0.0	0.0	28.05	0.0	0.0	0.0	10.17	0.0	0.0
ENST00000521654_ir1_RNF217-002	78.94	78.0	44.09	78.04	0.0	48.98	17.36	15.03	0.0	3.71	85.4	35.96	26.01	31.94	44.71	77.53	124.39	43.06	206.0	12.3	111.19	85.47	0.0	0.0	31.22	25.1	0.0	0.0	1.48	0.96	1.06	0.0	0.0	0.0	0.0	0.0	126.13	168.08	0.0	25.54	15.32	20.8	115.14	16.95	2.26	0.0	8.91	58.76	0.0	16.44	4.32	13.21	0.0
ENST00000595715_ir1_MAP2K2-006	0.0	0.0	0.0	41.34	0.0	0.0	109.7	19.79	0.0	61.06	56.45	0.0	0.0	0.0	4.43	0.0	0.0	6.31	0.0	0.0	0.0	0.0	0.0	46.12	11.93	0.0	0.0	3.26	0.0	32.15	19.87	0.0	40.1	0.0	0.0	25.98	0.0	0.0	0.0	0.0	0.0	15.85	0.0	5.95	45.57	8.04	0.0	71.38	282.89	655.85	0.35	88.4	0.0
ENST00000279463_ir1_CNTN5-201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000592653_ir1_LINC01532-002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000332351_ir1_WT1-001	0.0	0.0	9.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.53	0.0	0.0	0.0	0.0	16.8	262.75	0.0	0.0	65.88	0.0	0.0	0.0	0.0	76.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000377828_ir1_ESPN-001	0.0	7.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3328.34	746.84	0.0	0.0	0.0	0.0	21.67	0.0	0.0	0.0	0.0	0.0	0.0	3359.26	0.0	0.0	0.0	0.0	1470.15	0.0	0.0	0.0	0.0	1620.08	1014.16	0.0	0.0	0.0	0.0	0.0	0.0	4534.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8984.64
ENST00000444022_ir1_QPCT-006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000373151_ir2_MAP7D1-009	346.65	790.9	0.0	0.0	0.0	2195.4	0.0	0.0	0.0	0.0	0.0	1189.73	0.0	0.0	898.04	1522.06	1266.66	1271.09	3429.38	0.0	0.0	2778.24	0.0	0.0	404.18	822.51	0.0	0.0	0.0	0.0	816.25	142.62	331.76	2313.21	782.52	683.57	1036.49	2487.2	0.0	0.0	0.0	0.0	620.45	0.0	0.0	0.0	0.0	0.0	1183.13	0.0	0.0	0.0	0.0
ENST00000588155_ir1_ST8SIA5-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000622363_ir1_FAM13C-010	0.0	19.52	0.0	0.0	0.0	11.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000391916_ir1_DACT3-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.7	123.28	0.0	35.58	11.28	0.0	0.0	0.0	0.0	0.0	7.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.39	0.0	0.0
ENST00000237512_ir1_ARMC2-004	83.48	32.87	16.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.26	118.82	0.0	0.0	31.13	30.24	0.0	0.0	0.0	0.0	25.27	0.0	0.0	0.0	0.0	0.0	30.98	13.89	17.7	53.58	0.0	29.5	28.4	0.0	32.95	0.0	0.0	28.11	0.0	0.0	0.0	20.78	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000615618_ir1_OTUD6B-201	0.0	8.96	0.0	0.01	0.0	717.55	0.0	0.0	0.0	69.85	0.0	0.0	0.0	279.56	0.0	818.8	750.54	563.55	3.56	50.22	227.21	668.29	0.0	68.72	0.0	0.0	512.13	106.17	0.0	0.0	0.88	579.57	0.0	0.0	225.89	128.07	438.83	442.49	988.48	22.38	333.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.28	0.0	0.0
ENST00000557354_ir1_AKAP6-002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79	0.0	0.0	0.0	0.0	0.89	2.95	0.0	0.0	1.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000371320_ir1_SSBP3-002	0.0	281.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	408.52	0.0	0.0	0.0	0.0	0.0	0.0	173.08	0.0	0.0	0.0	0.0	472.52	382.2	0.0	0.0	0.0	0.0	534.92	0.0	0.0	0.0	0.0	213.31	0.0	0.0	0.0	0.0	0.0	0.0	474.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000595235_ir1_SSX4B-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000554335_ir2_SAMD4A-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.61	0.0	0.0	0.0	0.0	0.0	453.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000558663_ir1_TTC23-011	474.65	0.0	0.0	302.51	52.66	0.0	0.0	61.13	0.0	58.54	0.0	44.68	0.0	187.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.26	62.45	0.0	0.0	2.54	0.0	18.95	0.0	28.83	0.0	0.0	124.95	137.27	0.0	12.58	446.12	111.47	65.29	0.0	167.76	189.74	98.14	0.0	0.0	0.0	31.71	0.0	0.0
ENST00000446625_ir1_LIMCH1-010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000459011_ir1_ATP11A-009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000262992_ir1_INPP4B-201	0.0	0.0	46.53	0.0	0.0	0.0	66.29	0.0	0.0	0.0	0.0	18.88	12.44	110.51	121.29	642.01	150.91	20.16	0.0	45.13	0.0	211.7	0.0	2.72	358.67	451.92	745.48	66.14	6.88	12.58	146.68	367.29	153.12	363.21	445.28	93.15	0.0	77.71	12.16	33.91	76.02	0.0	353.54	5.25	49.49	7.01	51.64	0.0	0.0	0.0	78.73	64.73	0.0
ENST00000540353_ir1_MVK-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000326270_ir2_TLK2-004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000503329_ir1_AQPEP-004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000434200_ir1_NEGR1-201	0.65	0.96	42.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15	11.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.87	0.0	0.0	5.1	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000358252_ir1_TNKS1BP1-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6222.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000481924_ir1_B4GALT2-006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000527775_ir1_WT1-006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000572288_ir1_ADCY9-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000520526_ir1_INTS8-006	1391.12	1241.14	0.0	1268.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	347.15	0.0	0.0	758.02	0.0	116.4	0.0	1571.57	0.0	35.88	1059.17	1454.9	1734.65	3.32	0.0	0.0	2247.41	1457.36	515.04	0.0	1416.87	89.55	606.84	415.44	86.55	248.53	0.0	0.0	638.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.3
ENST00000254193_ir1_SNRPA1-001	7340.01	5919.39	2353.26	17687.89	13385.29	5381.4	3655.38	4910.1	9825.61	4170.72	3668.16	5381.78	3840.73	6671.62	4600.72	13944.16	9810.94	7093.21	0.0	4009.13	0.0	6622.91	0.0	3334.01	6602.65	5401.52	5110.69	4124.78	2331.01	1614.86	10566.51	4564.53	1375.89	11274.69	12655.65	3176.56	0.0	0.0	6628.66	5329.35	5323.9	6080.44	5830.53	5373.34	3530.24	3319.02	3860.35	6172.0	10691.16	15178.13	1981.73	5356.31	4889.44
ENST00000598179_ir1_FSD1-004	42.05	163.94	315.52	0.0	0.0	328.01	213.5	0.0	0.0	3.8	0.0	27.57	0.0	69.77	0.8	9.81	10.96	3.91	7.42	25.04	133.45	0.0	93.24	6.14	0.0	0.0	42.91	8.83	12.47	3.35	0.0	0.0	173.41	143.45	0.0	226.54	10.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.94	2.58	0.0	0.0	0.0	2.88	0.0	0.0
ENST00000331057_ir1_C16orf52-001	10.37	0.0	0.0	0.0	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000502319_ir1_TTC29-007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000540309_ir1_GPD2-202	0.0	192.29	0.0	0.0	0.0	40.16	0.0	626.14	1313.16	928.42	1055.43	0.0	29.88	18.28	0.0	105.9	192.11	525.46	559.03	0.0	0.0	177.18	0.0	914.21	0.0	0.0	0.0	546.25	793.86	694.33	0.0	55.76	0.0	0.0	0.0	310.96	1258.68	1102.0	248.48	257.7	323.09	135.67	71.26	155.99	211.83	125.87	0.0	500.66	461.27	738.74	53.72	655.29	1187.93
ENST00000479558_ir2_CERKL-009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000570550_ir3_ARL17A-006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
